score,file,rewrite_prompt
0.032814894,./gpt_bigram.csv,Edit this to include more evidence and address any concerns.
0.032821734,./gpt_bigram.csv,"Rewrite it using the word ""edge."""
0.03282908,./gpt_bigram.csv,Transform this into instructions for an essay to be found in the key moment.
0.032836113,./gpt_bigram.csv,Change this as before the essay to during.
0.032853253,./gpt_bigram.csv,Reinvent a letter playfully.
0.032861184,./gpt_bigram.csv,Adapt the text into a heartfelt letter from a mysterious academy.
0.0328942,./gpt_bigram.csv,Edit it thoroughly.
0.032904778,./gpt_bigram.csv,Could you please rewrite this through the eyes of a younger audience?
0.032905065,./gpt_bigram.csv,Please rephrase this description accurately.
0.032915004,./gpt_bigram.csv,Rewrite the text on the bottom and then flip it over to see if she likes the other side.
0.032915033,./gpt_bigram.csv,Rewrite this with a focus on alternative distinctions.
0.03292862,./gpt_bigram.csv,Revise this paragraph to emphasize the ending.
0.03292879,./gpt_bigram.csv,Revise a living speech to incorporate multiple layers of haikus for a modern touch.
0.032933068,./gpt_bigram.csv,Transform this into a feel-good piece with an informal tone.
0.03293569,./gpt_bigram.csv,Rephrase this as guidance for educators.
0.032936573,./gpt_bigram.csv,Please redesign the following excerpt from an interview to reflect the second rebellious phase of the story.
0.03295951,./gpt_bigram.csv,Revise the description of the character in the text to reflect her age accurately.
0.03296237,./gpt_bigram.csv,"Refashion it, transforming a small portion of the features to a dialogue between the three other elements in a way that pleases the Frasers."
0.032962453,./gpt_bigram.csv,"Revise this into a cutting in color deepened: hers had produced.

The prompt is ""Rewrite this by intensifying the colors she had created."""
0.032967687,./gpt_bigram.csv,Transform the text into Old English.
0.032971296,./gpt_bigram.csv,Rewrite this excerpt in a whimsical style.
0.03297486,./gpt_bigram.csv,Revise this as a section of the essay discussing the interaction with Kuroki.
0.032977995,./gpt_bigram.csv,Transform the text of a civilization series to add more intrigue without losing the motivational tone.
0.03298052,./gpt_bigram.csv,Transform the text into a romantic love letter.
0.032983072,./gpt_bigram.csv,Rephrase this in the style of what you have only known before.
0.032987922,./gpt_bigram.csv,Reformat a comic strip dialogue.
0.032997377,./gpt_bigram.csv,Elevate the formality of the tone.
0.032997664,./gpt_bigram.csv,Transform this passage into a coming-of-age story.
0.033001564,./gpt_bigram.csv,"Revitalize the essay by transforming it into an entry where the distinct styles of Master Edward shine through, much like a gentle breeze influencing its content."
0.033016346,./gpt_bigram.csv,Rewrite this piece of investigative journalism to shed light on the human experience.
0.033019368,./gpt_bigram.csv,Transform this into warrior-like prose.
0.033026785,./gpt_bigram.csv,Rewrite this narrative in the style of a fishing village to enhance its essence.
0.033044845,./gpt_bigram.csv,"Revise the text to say, ""He blurted out, 'Whether you are young, Benton, as of today.'"""
0.033045333,./gpt_bigram.csv,Improve the story by transforming it into a journal entry written from the heart overwhelmed with emotions.
0.03304677,./gpt_bigram.csv,"""Rewrite this essay without changing its content or structure."""
0.033050243,./gpt_bigram.csv,Rewrite this as if the little master.
0.033078615,./gpt_bigram.csv,Rewrite the essay as if she had revealed the actual truth.
0.03308182,./gpt_bigram.csv,Rewrite a mystery to emphasize the innermost aspects.
0.033095036,./gpt_bigram.csv,Revitalize the story to emphasize the wrinkles in the Aberdeen.
0.033100948,./gpt_bigram.csv,Amend it to not be an epic poem.
0.033102423,./gpt_bigram.csv,Rephrase this text as historical figures.
0.033134416,./gpt_bigram.csv,Rewrite a famous speech from a film noir movie.
0.033152774,./gpt_bigram.csv,"Rewrite the passage to enhance the description: ""The graceful shoulders once again carried the weight of the world, the furrows on the face now seemed to be etched with the wisdom of time, bringing forth the peak of awareness in a moment of serene silence."""
0.03315681,./gpt_bigram.csv,Transform the given text into an email including contact links and adopt a more conversational tone.
0.033162013,./gpt_bigram.csv,Edit this essay for us.
0.033171646,./gpt_bigram.csv,Rewrite a full description of the palaces of wind despite some wacky misunderstandings.
0.03317638,./gpt_bigram.csv,"Reconstruct this Saturday's debut in the style of an essay, as if it is not from a confused perspective."
0.03318122,./gpt_bigram.csv,Rewrite this ebook to fit my personal story.
0.033196315,./gpt_bigram.csv,Rewrite the text as if it were a transcript from a meeting about American interests.
0.033198886,./gpt_bigram.csv,Transform the text into an intimate story intertwined with a news broadcast.
0.033199787,./gpt_bigram.csv,Revise this as a philosopher.
0.033215124,./gpt_bigram.csv,Transform a citation into an accurate and properly formatted reference.
0.033217598,./gpt_bigram.csv,Rewrite this text so that a man's passion does not destroy his emotions.
0.03322235,./gpt_bigram.csv,Rewrite this article with a positive tone.
0.03322674,./gpt_bigram.csv,Revise this to make it strong for her.
0.033226743,./gpt_bigram.csv,Revise this as a recent discoverer mentioned.
0.033258718,./gpt_bigram.csv,Revitalize it with warnings about the absurd and tone.
0.03326011,./gpt_bigram.csv,Revise the format to use only two-sentence paragraphs.
0.03326177,./gpt_bigram.csv,"Paraphrase the statement ""a drug is"" using a more formal tone"
0.033267602,./gpt_bigram.csv,Edit a few more details about the warning message.
0.033276897,./gpt_bigram.csv,Turn up the heat with a spicy rewrite of this text!
0.033279557,./gpt_bigram.csv,Revitalize its color.
0.03328874,./gpt_bigram.csv,Revise the essay as if you were adhering to a different perspective.
0.033289384,./gpt_bigram.csv,Please describe this as if it were a groundbreaking chair recounting its original text.
0.03330329,./gpt_bigram.csv,Edit a love letter
0.033306308,./gpt_bigram.csv,Alter this by presenting a differing viewpoint.
0.033311304,./gpt_bigram.csv,Rewrite the dialogue between the characters.
0.03331422,./gpt_bigram.csv,Edit this document about the Norman invasion.
0.03331736,./gpt_bigram.csv,"Transform this sentence into a punctuation mark: ""Better acquaintance with it"""
0.033317853,./gpt_bigram.csv,Clarify and enrich it for clarity.
0.03331797,./gpt_bigram.csv,"Rewrite it as ""Describe how the rain gently transforms the world through its soft touch."""
0.033331912,./gpt_bigram.csv,Rewrite a passage in Shakespearean English.
0.033334136,./gpt_bigram.csv,Rewrite a charter from a modernized perspective focusing on construction and development.
0.03334356,./gpt_bigram.csv,Rewrite a letter from the evening.
0.033347733,./gpt_bigram.csv,Turn the given text into advice from a teacher.
0.033394028,./gpt_bigram.csv,"Transform this into the phrase ""Rephrase this into the higher hills."""
0.03340756,./gpt_bigram.csv,Please revise the text about theology and religion.
0.03340783,./gpt_bigram.csv,Rewrite a poem.
0.03341759,./gpt_bigram.csv,"Revise this text: ""Used to back up out of chivalry, and Alice looked into a passionate opera"" into ""The puppy jumped back."""
0.033430245,./gpt_bigram.csv,Reconstitute the essay with a clear thesis statement.
0.033453774,./gpt_bigram.csv,"Revise this to emphasize the importance of uncovering the true meaning of a story rather than a mere Huguenot lover, and explore how the prizes awarded in February contribute to this."
0.033481773,./gpt_bigram.csv,Revise the essay to include humor and mention that it is supervised by Bishop Skinner.
0.033483934,./gpt_bigram.csv,Transform the text into a jazz song as if the singer is offering explanations to enrich it and make it sound less mundane.
0.033488654,./gpt_bigram.csv,Rewrite this softly.
0.033492062,./gpt_bigram.csv,Please rewrite the text to describe a human settlement in the arctic wilderness and the intricacies of life in a medieval village.
0.03350954,./gpt_bigram.csv,Revitalize this analysis as you embed it into the essay.
0.03351507,./gpt_bigram.csv,Paraphrase the passage for me.
0.03353485,./gpt_bigram.csv,Enhance the text by transforming it into a well-rounded essay highlighting the valor of the county and its obstacles.
0.033537053,./gpt_bigram.csv,"Rewrite this text by changing ""Jerry Cardinegh"" to ""Jerry Cardinelli"" while keeping the rest of the text the same."
0.033541784,./gpt_bigram.csv,"Please rewrite the text with a touch of unexpected seriousness, as if a saint wearing a more solemn badge."
0.033547368,./gpt_bigram.csv,Rewrite the beauty of the future so that it remains just as subtle yet more powerful.
0.03356085,./gpt_bigram.csv,Revise this as a philosophical discourse.
0.033578336,./gpt_bigram.csv,Revise the text to convey sympathy for the county as a whole.
0.033621766,./gpt_bigram.csv,Revitalize the essay by itself.
0.033643357,./gpt_bigram.csv,Rewrite the text as a comedy: Change the pleasant meadows that effectively restrained the truth.
0.03365515,./gpt_bigram.csv,Rewrite the text to make it a competitive cooking recipe.
0.033655953,./gpt_bigram.csv,Transform the text into a tranquil state where all other voices are muted to be approached delicately.
0.033667523,./gpt_bigram.csv,Transform this text into a more pleasant scene where flowers are entering a vase at the right depth and arrange them beautifully in a bouquet for a lovely display.
0.03366769,./gpt_bigram.csv,Transform the essay into a magnificent piece that outshines all others.
0.033670727,./gpt_bigram.csv,Revitalize the essay by incorporating the perspectives of august as expressed by Sekar in Wm.'s work.
0.033687457,./gpt_bigram.csv,Revise this broadly.
0.033708487,./gpt_bigram.csv,Transform this text into the style of an English historian.
0.03371459,./gpt_bigram.csv,Transform the essay into a series of quotes summarizing its main ideas.
0.033729244,./gpt_bigram.csv,"Please enhance clarity and correct any mistakes: ""Rewrite a speech by SpongeBob SquarePants to explain the need for instructions for a character taking advantage of compressing every human colony to a single point."""
0.033733957,./gpt_bigram.csv,Transform the given text into a letter celebrating the end of a period of isolation and reflecting on the richness of familial traditions.
0.033774137,./gpt_bigram.csv,Please rephrase this as a love letter.
0.03379324,./gpt_bigram.csv,Translate this text into a letter format discussing the experience of awakening to enlightenment and awareness of the mind from a challenging perspective.
0.0338113,./gpt_bigram.csv,Rewrite the following sentence to better fit her life.
0.033820223,./gpt_bigram.csv,Edit a punctuation mark
0.0338267,./gpt_bigram.csv,Rewrite this paragraph to explain how reforestation can help restore arable land.
0.03382883,./gpt_bigram.csv,You would like me to modify the text in a post.
0.033835262,./gpt_bigram.csv,Edit the text considering others' perspectives as well as my own.
0.033854183,./gpt_bigram.csv,"Improve the readability of ""Charlotte was a young girl whose story inspired by Andersen."""
0.03387003,./gpt_bigram.csv,Transform the essay into a descriptive piece set in an enchanted forest.
0.03392028,./gpt_bigram.csv,Redesign this in a more upbeat tone.
0.033924505,./gpt_bigram.csv,Rewrite the paragraph to be illustrated by Booker T.
0.033937313,./gpt_bigram.csv,Rewrite this crazy fast message about speeding signals in a more casual way.
0.03396246,./gpt_bigram.csv,Please rewrite this narrative about non-methane organic matter in script format to make it more innovative and engaging.
0.03396922,./gpt_bigram.csv,Edit a political commentary.
0.03398034,./gpt_bigram.csv,"Rewrite this in a very formal, academic style."
0.033993363,./gpt_bigram.csv,Transform the text into a combination of tan.
0.034006994,./gpt_bigram.csv,Rephrase this as a professional email.
0.034011573,./gpt_bigram.csv,"Upgrade this passage for a pleasant and engaging internal monologue by attributing the words to ""Gabriel."""
0.034019932,./gpt_bigram.csv,"Reconstruct the essay as if you were awake, of course."
0.034037717,./gpt_bigram.csv,Revise a melodic recounting.
0.034038536,./gpt_bigram.csv,Rewrite the passage about the evening sunlight.
0.03404503,./gpt_bigram.csv,Edit a poem.
0.034047395,./gpt_bigram.csv,Revise the excerpt from the essay as needed.
0.034052428,./gpt_bigram.csv,Change a punctuation mark.
0.03406036,./gpt_bigram.csv,Modernize the essay by carefully editing it to meet standard guidelines.
0.03407586,./gpt_bigram.csv,"Rewrite this as: ""Transform this excerpt into a letter from Ballater about the important details regarding Troy's brave character and the anger of a certain lady."""
0.034084957,./gpt_bigram.csv,"You meant to say: ""Modify this if possible."""
0.03409737,./gpt_bigram.csv,Rewrite the poem.
0.034117382,./gpt_bigram.csv,Transform this into a heartfelt letter and be prepared to mend it.
0.034128055,./gpt_bigram.csv,Rephrase this into a rarity.
0.034142356,./gpt_bigram.csv,Edit this reply so it is not cut off.
0.0341866,./gpt_bigram.csv,Rewrite the western dress in a friendly and delightful manner.
0.03418669,./gpt_bigram.csv,Rewrite this text as a heartfelt letter from the shadows.
0.034186855,./gpt_bigram.csv,Revise the focus of the text to reflect the reality and delve into the issue of their impact on the neck and finances.
0.03420317,./gpt_bigram.csv,"Transform the text ""Recreate this text as a metaphor for the importance of the Amazon River in shaping my professional journey"""
0.03421351,./gpt_bigram.csv,Rephrase the text as if it contained some disrespectful comments.
0.034217764,./gpt_bigram.csv,Recreate the dialogue in the story with Mrs. Clean.
0.034218248,./gpt_bigram.csv,Transform the text into a dialogue between two men.
0.034259774,./gpt_bigram.csv,Rewrite this document for a symposium presentation.
0.03428121,./gpt_bigram.csv,Revise a listicle on effective writing.
0.03430252,./gpt_bigram.csv,Revise a poetic ode to become slimmer.
0.03431096,./gpt_bigram.csv,Amend this as if it were written for a 14-year-old reading about philosophy.
0.03431491,./gpt_bigram.csv,Rewrite a whisper.
0.03434504,./gpt_bigram.csv,Rewrite a message to make it more assertive after an important meeting.
0.03435344,./gpt_bigram.csv,"""Redraft this as a letter, alright."""
0.03435702,./gpt_bigram.csv,Transform this text into a romance featuring a dialogue between two star-crossed lovers.
0.03438585,./gpt_bigram.csv,Revise a speech for Routledge.
0.034386095,./gpt_bigram.csv,Revise a conversation within a scene involving the glasses.
0.03440242,./gpt_bigram.csv,Improve the readability and tone of the story by including more details about the evolving relationships and the significance of Brimmond Hill.
0.034409683,./gpt_bigram.csv,Revise this by Rosa N.
0.0344109,./gpt_bigram.csv,Paraphrase the text as if it were a guideline.
0.034412347,./gpt_bigram.csv,"Rewrite the essay making sure to explain the concepts in it, as if you were turning it into song lyrics."
0.034424663,./gpt_bigram.csv,Rewrite the essay as poetry.
0.034437984,./gpt_bigram.csv,"Revise the story by removing hate, creating a world without fear, and emphasizing strength; however, India still values inclusion. What do you think you can learn?"
0.03444025,./gpt_bigram.csv,"Transform the text into a critique of a realization - ""His lips were at the intersection of five columns, a moment of resolution."""
0.034453534,./gpt_bigram.csv,Rewrite a character.
0.03445533,./gpt_bigram.csv,"Change ""the collector current events"" to ""report on current events as a journalist"" rewrite the sentence: ""Shine a light on the events that are unfolding around us."""
0.034459952,./gpt_bigram.csv,Redraft this informal letter into a formal letter.
0.03446177,./gpt_bigram.csv,Rewrite this as a lecture discussing the specific nuances in the text and focusing on the underlying themes being portrayed.
0.034478478,./gpt_bigram.csv,Revise a commencement ceremony speech.
0.03449635,./gpt_bigram.csv,Revamp it to be grittier.
0.034498844,./gpt_bigram.csv,Revise this excerpt to emphasize the characters and the tragedy within it.
0.034505896,./gpt_bigram.csv,Enhance the essay describing a pleasant day of training.
0.03450748,./gpt_bigram.csv,Could you please modify the essay spoken by the Mock Turtle?
0.03451902,./gpt_bigram.csv,"I believe the prompt you intended to convey is, ""Synthesize this text."""
0.034521617,./gpt_bigram.csv,Rephrase this and throw in a dark thing!
0.034523092,./gpt_bigram.csv,Please rewrite the best part of her that stands out the most.
0.034528747,./gpt_bigram.csv,Rewrite the following text into a lighthearted romance novel about the future.
0.034533355,./gpt_bigram.csv,Revise the text to a dark brown tint regarding guidelines for a sentence in a legal statute.
0.034544505,./gpt_bigram.csv,Revise to a darker tone.
0.03455054,./gpt_bigram.csv,Reimagine a captivating text as if it were a conversation between two lovers destined by fate.
0.03456625,./gpt_bigram.csv,Reframe the text by acknowledging that it was written under the essay metaphor of light grey granite rocks.
0.0345747,./gpt_bigram.csv,Rewrite the essay as if it were written in Old English.
0.034575947,./gpt_bigram.csv,"Transform this text into a command to bring you back to this page, and apply the concepts from the field to elevate the narrative rewrite the outcast - a tribute to your uniqueness."
0.034599196,./gpt_bigram.csv,Enhance the writing of the essay quickly.
0.034612343,./gpt_bigram.csv,Edit this as it is.
0.034625504,./gpt_bigram.csv,Expand the scope of this discussion.
0.034632333,./gpt_bigram.csv,Rewrite this as a clear dedication instead of a pretentious blog post with a focus on titles.
0.034636848,./gpt_bigram.csv,Revise the transcript of the interview to address any errors or inaccuracies.
0.03465084,./gpt_bigram.csv,"Transform a piece of text to give it a mythological feel by incorporating dialogue where the speaker passionately debates about it, drawing inspiration from historical figures."
0.034651347,./gpt_bigram.csv,Please refine the formal invitation to ensure that it conveys a more sophisticated tone and is better suited for the intended purpose; thank you.
0.034659687,./gpt_bigram.csv,Revise the essay by adding a personal life-long memory.
0.034671634,./gpt_bigram.csv,Revise a light-colored material.
0.034688614,./gpt_bigram.csv,Change this as a reference for reference.
0.03470823,./gpt_bigram.csv,Transform this into a welcoming speech by focusing more on the wide range of advantages.
0.03471574,./gpt_bigram.csv,Rewrite a proclamation from the story set in the village street.
0.03472656,./gpt_bigram.csv,Rewrite this essay as if it were about the dining room.
0.034751285,./gpt_bigram.csv,Rewrite this text to be simpler and more understandable; make it a question using basic language and emotion.
0.03477552,./gpt_bigram.csv,"Redesign this: ""Turn the essay parodying a popular song from the story into a lighthearted jest!"""
0.034779232,./gpt_bigram.csv,Transform it into a dialogue from a recipe.
0.034783468,./gpt_bigram.csv,"Update the tranquil conversation between the man and the new Bible to resemble a more dignified discourse, akin to the initial rainfall following their encounter."
0.03479525,./gpt_bigram.csv,Rewrite the essay using field glasses.
0.034802806,./gpt_bigram.csv,Improve the tone of an acceptance letter.
0.03480478,./gpt_bigram.csv,Rewrite this with a different mood: From a serious and tense battle to recount the tale to be resolved.
0.034809932,./gpt_bigram.csv,"Revise this text by focusing on the fact that the sparks are delicate, little, sparkling, and gently urged."
0.034819245,./gpt_bigram.csv,Revitalize the essay's dangers and transform them into a shining beacon for a wiser concept.
0.034826167,./gpt_bigram.csv,"Transform the text to: ""Engage in a philosophical discourse characterised by nuanced perspectives without relying on overused cliches to enhance comprehension and engagement."""
0.034842912,./gpt_bigram.csv,Transform this as if it matured into an adult.
0.03487777,./gpt_bigram.csv,"Transform the text as follows: 
- Rewrite the text as an etiquette guide for a historical figure
- Apply a Caesar cipher to the text
- Rewrite the text as a dialogue set forth in a knight setting"
0.034905393,./gpt_bigram.csv,"Transform this into Beatnik poetry or add to it.
"
0.034909215,./gpt_bigram.csv,Transform the text into a description of a natural phenomenon.
0.03491156,./gpt_bigram.csv,Create a template for reviewing a poem.
0.034924146,./gpt_bigram.csv,Transform the text into a ceremonial speech.
0.03492462,./gpt_bigram.csv,Revise the essay to ensure that the sound effects are consistently effective throughout.
0.03492628,./gpt_bigram.csv,Edit this as if you were in my position.
0.034927703,./gpt_bigram.csv,Rewrite this as a friendly encounter with aliens in a second person perspective or in a more coherent manner.
0.034930855,./gpt_bigram.csv,"Rewrite the essay as a division (Anglo-Saxon ""sciran"": to be cut or separated)."
0.03497634,./gpt_bigram.csv,Paraphrase a short text.
0.03498153,./gpt_bigram.csv,Revise this speech for a specific audience.
0.034987252,./gpt_bigram.csv,Edit a molecule's structure.
0.034993276,./gpt_bigram.csv,Revise this text as if it were a country.
0.035033744,./gpt_bigram.csv,Revise the beginning of his lengthy paragraph to ensure it is not offensive.
0.035046104,./gpt_bigram.csv,Improve readability and engagement in the whole story by presenting it from the perspective of the haggard stranger declaring the end of a company culture in the eyes of the highlanders.
0.03505343,./gpt_bigram.csv,Rewrite the essay as bullet points.
0.035059944,./gpt_bigram.csv,"Revise this brochure for the eBook ""Routledge: A Study on Natural Beauty"" into a romantic narrative."
0.035067115,./gpt_bigram.csv,Enhance the clarity of the essay with each revision.
0.03507362,./gpt_bigram.csv,Rewrite the text to infuse more romance while maintaining its robotic nature.
0.035077356,./gpt_bigram.csv,Rewrite this text as though it were filled with excitement for a letter to be sworn.
0.035078328,./gpt_bigram.csv,Transform this into a mysterious rather than a Ted-Ed lesson.
0.035111915,./gpt_bigram.csv,Edit this as you normally would.
0.035114262,./gpt_bigram.csv,Edit this as a quiet love letter from a being educated in etiquette.
0.035130367,./gpt_bigram.csv,Enhance this text by adding molecular details to the account of oxen in response to the inquiry.
0.035137337,./gpt_bigram.csv,Rewrite it as a poem.
0.035145238,./gpt_bigram.csv,Transform the text as if it is a pianist.
0.03514977,./gpt_bigram.csv,Revise a storyline to enhance its protocol.
0.035162665,./gpt_bigram.csv,Rewrite the passage in the style of a retelling of the wise grandmother passing down her knowledge in 1902.
0.035163973,./gpt_bigram.csv,"Revise this with clarity and honesty, using supporting reasons."
0.035177134,./gpt_bigram.csv,"Upgrade the old journal entry with the panther's growl old Feeney heard, enhancing the readability of her own roaring lines."
0.035186205,./gpt_bigram.csv,Rewrite this text in the verbiage of a vintage newspaper.
0.03525131,./gpt_bigram.csv,Transform the informal agreement to one that is appropriate for sitting in the somber and dimly lit crypt while recounting the tale.
0.035252254,./gpt_bigram.csv,Enhance this so that we can play with language.
0.03525473,./gpt_bigram.csv,"Rephrase this text to make it all lowercase."
0.035264883,./gpt_bigram.csv,Transform this text into a speech emphasizing the importance of building a strong relationship with the southernmost island.
0.035282593,./gpt_bigram.csv,Enhance this essay with a bit of currency.
0.035283465,./gpt_bigram.csv,Please revise this summons.
0.03528811,./gpt_bigram.csv,Rewrite a poem to make it more welcoming and comforting.
0.035292454,./gpt_bigram.csv,Revitalize the dialogue in a courtroom drama script to convey the desperation of the characters with new impressions and recommendations.
0.03531406,./gpt_bigram.csv,Convert the text of her new story to a solemn monastic chant.
0.03534379,./gpt_bigram.csv,Rewrite the dialogue between them.
0.035368517,./gpt_bigram.csv,Rewrite the text by incorporating the child's personality from the other day.
0.035379436,./gpt_bigram.csv,Elevate the tone. 
0.035379436,./gpt_bigram.csv,Elevate the tone.
0.035379495,./gpt_bigram.csv,Rewrite the essay as if it were written in a dark tone.
0.035385314,./gpt_bigram.csv,Transform the writing style of the text to resemble that of a rock anthem.
0.035394743,./gpt_bigram.csv,Rewrite the essay into continental mainland.
0.03539909,./gpt_bigram.csv,Rewrite the essay as a whole.
0.035400104,./gpt_bigram.csv,Revise the deep inner dialogue.
0.03547217,./gpt_bigram.csv,Edit the transcript of the story by Wymond Carey.
0.03549234,./gpt_bigram.csv,Revise this text to include the narrative and stylistic features of the Fengmorang Bank.
0.03550381,./gpt_bigram.csv,Please revise the story about the steadfast commitment to interpreting ancient texts.
0.03550656,./gpt_bigram.csv,Rewrite this text as a comedy.
0.035508487,./gpt_bigram.csv,"Rewrite the text as ""Enhance the narrative by adding a velociraptor."""
0.03550946,./gpt_bigram.csv,Rewrite the text to provide instructions for a toasted marshmallow.
0.03552992,./gpt_bigram.csv,Transform a sincere volunteer mission into a spoken word narrative.
0.035537172,./gpt_bigram.csv,Enhance the legal document for the letter of clemency to be written in different terms and defended in a sermon by an AI poet laureate.
0.035549954,./gpt_bigram.csv,Transform this into a tip for a guide.
0.035561997,./gpt_bigram.csv,Change the essay in the article from lies to truths by asking for assistance in listening to something equally refined.
0.03556614,./gpt_bigram.csv,Certainly! Could you please provide me with the text you would like me to rephrase?
0.035567425,./gpt_bigram.csv,"Enhance the original author's characterization by having them transition from reading a diary entry to receiving a podcast, exploring the challenges faced by inanimate objects in the process."
0.035576932,./gpt_bigram.csv,"Transform the text into a series of wise advice from a grumpy old tree: ""Craft it with care, as if it were marked by the wisdom of time."""
0.03558295,./gpt_bigram.csv,Update this to be as quirky and playfully worded as possible.
0.03559598,./gpt_bigram.csv,Rewrite this essay into the style of Bhutanese folklore.
0.035598334,./gpt_bigram.csv,Revise this text as little as possible.
0.035608638,./gpt_bigram.csv,Edit a markdown.
0.035613425,./gpt_bigram.csv,Revitalize it as an anthology of essays without a doubt!
0.035614043,./gpt_bigram.csv,Please rewrite a text inspired by Randall Parrish.
0.03562336,./gpt_bigram.csv,Transform this to a guideline for rewriting the phrase about a historical revolt.
0.03563241,./gpt_bigram.csv,"Transform this line throughout the text into ""a delicate flower blossoming in her garden of knowledge."""
0.035664354,./gpt_bigram.csv,Enhance clarity and expand on the narrative with great skill.
0.035667643,./gpt_bigram.csv,Transform this into Shakespearean language.
0.035701912,./gpt_bigram.csv,Rewrite it about her.
0.035729393,./gpt_bigram.csv,Modernize a fairy tale.
0.03573784,./gpt_bigram.csv,Revise it as a critique by focusing on the use of imagery.
0.035738748,./gpt_bigram.csv,Rewrite a news article to appeal to the voice of Invercauld House.
0.035740305,./gpt_bigram.csv,"Edit it by adding the missing letter ""e."""
0.035764936,./gpt_bigram.csv,Revise the essay with a heartfelt tone and indicate that it was composed during times of war.
0.035789996,./gpt_bigram.csv,"Transform this text into a classic Greek philosopher's lecture, please."
0.03579835,./gpt_bigram.csv,Transform the text into a poetic ode celebrating the beauty of the courtyard and ironed.
0.035809834,./gpt_bigram.csv,Revise the essay describing the specific hospitality found in ancient customs.
0.035815638,./gpt_bigram.csv,Rewrite the text as a coach's pep talk into a Shakespearean sonnet.
0.03581569,./gpt_bigram.csv,Enhance the essay by incorporating various perspectives for each instruction given or not given.
0.035817638,./gpt_bigram.csv,Modify the point of view.
0.035825912,./gpt_bigram.csv,Transform the essay into a humorous lyrical message about a creaky chair with a glimpse of Terry.
0.035836533,./gpt_bigram.csv,Transform the text into a more sinister motive.
0.035838064,./gpt_bigram.csv,Revise this dialogue between them.
0.035852417,./gpt_bigram.csv,Upgrade the main character by incorporating more detailed mathematical equations or rewrite the world news.
0.0358739,./gpt_bigram.csv,Enhance the points raised.
0.035876863,./gpt_bigram.csv,"Could you please provide the correct prompt, as the current one seems to be garbled or unclear?"
0.03587772,./gpt_bigram.csv,Transform a guide for a covenant to allow members to freely express themselves using iambic pentameter.
0.03589077,./gpt_bigram.csv,Revise the storyline of the text into a contract to transcend the physical boundaries of high school premises.
0.03590389,./gpt_bigram.csv,Clarify this text in the old manuscript.
0.03590484,./gpt_bigram.csv,Revise the introduction of the children's story.
0.03592017,./gpt_bigram.csv,Refine it to be more aesthetically pleasing.
0.035922736,./gpt_bigram.csv,Transform this into a more romantic story that conveys his desires.
0.0359385,./gpt_bigram.csv,Change this into a direct speech statement.
0.03595254,./gpt_bigram.csv,Rewrite a famous speech.
0.035978895,./gpt_bigram.csv,Change this into something that is considered very enjoyable.
0.035981625,./gpt_bigram.csv,"Transform the text into an Irish communication plan style.
"
0.03599134,./gpt_bigram.csv,"Rewrite this as: ""Transform this into a perspective observing closely, learning from small creatures - explain the reasons for altering it as it transitions smoothly into the narrative with emotion."""
0.036008928,./gpt_bigram.csv,Rewrite the conclusion to be published with all details replaced but maintaining the original style.
0.03602369,./gpt_bigram.csv,Please edit this.
0.03602441,./gpt_bigram.csv,Paraphrase the text first.
0.03602592,./gpt_bigram.csv,Translate this into more casual language.
0.03607227,./gpt_bigram.csv,Revise this short account.
0.036079407,./gpt_bigram.csv,Rewrite this text in British English.
0.036094274,./gpt_bigram.csv,Rewrite this in the style of an opera while making it sound romantic and dramatic.
0.036106516,./gpt_bigram.csv,Write the essay in a format that is easily readable by changing characters in England by Alfred Ollivant.
0.03611526,./gpt_bigram.csv,Rewrite this paragraph to focus on brown hair.
0.03612122,./gpt_bigram.csv,Edit a philosophical text lightly.
0.036136087,./gpt_bigram.csv,Revitalize this as if it's in khaki; theme.
0.036146943,./gpt_bigram.csv,Revise a charming image.
0.03615406,./gpt_bigram.csv,Rephrase this to convey a sense of increased trustworthiness.
0.036165982,./gpt_bigram.csv,Rewrite a valedictorian speech by incorporating sensory details.
0.03617277,./gpt_bigram.csv,"Transform the text into an engaging description of a sunset illuminating the garden with a soft, warm glow."
0.036190495,./gpt_bigram.csv,Rewrite this text as part of the industrial faith in overcoming challenges rather than merely a statement of commitment.
0.03619094,./gpt_bigram.csv,Add more frequent references to a noir tone.
0.036193483,./gpt_bigram.csv,Transform a piece about him into a modern style.
0.036197446,./gpt_bigram.csv,Rewrite this as they are talking to him.
0.03620882,./gpt_bigram.csv,Revise this text as if an owl screeched in 1787.
0.036212042,./gpt_bigram.csv,Could you please clean up the text and identify the literary devices used by the author?
0.036217548,./gpt_bigram.csv,Rewrite this ebook.
0.036220226,./gpt_bigram.csv,Enhance a transcript from the sand.
0.036222015,./gpt_bigram.csv,Redraft this as if it were more mature.
0.036226686,./gpt_bigram.csv,Rewrite the first volume of the essay as if it were a sommelier's wine pairing.
0.036229618,./gpt_bigram.csv,"Rewrite the text to infuse emotional depth and evoke a sense of belonging, capturing the essence of the tea ceremony."
0.036250684,./gpt_bigram.csv,Rewrite it to be more concise while expressing that sometimes she held a graveyard in her hands and found herself reflected in the text as though.
0.036256146,./gpt_bigram.csv,Update this paragraph to be relevant to the current president and ensure that it is accurate.
0.036269933,./gpt_bigram.csv,Rewrite a text by replacing characters with their equivalent links.
